Tuesday 02. April 2019, 17:36:11                                              
 
  Boundary solutions:
  (element no., u1, u2, u3, t1, t2, t3, xg1, xg2, xg3)
 
       1   0.000000000000E+00   0.000000000000E+00   0.000000000000E+00  -0.409122768012E-01   0.147795019006E+00  -0.411679057447E-01  -0.848390512723E-02  -0.907712527100E+01   0.171717341848E+00
       2   0.000000000000E+00   0.000000000000E+00   0.000000000000E+00  -0.822949747243E-02   0.965447237729E-01  -0.143447040255E-01   0.329088574451E-01  -0.906951110635E+01   0.255985580111E+00
       3   0.000000000000E+00   0.000000000000E+00   0.000000000000E+00  -0.889112667603E-02   0.121036398747E+00  -0.358521854020E-01   0.756754503944E-01  -0.905182302747E+01   0.165965073757E+00
       4   0.000000000000E+00   0.000000000000E+00   0.000000000000E+00  -0.819993464259E-02   0.108376574918E+00  -0.186349125437E-01   0.101099110041E+00  -0.901516756285E+01   0.244936574449E+00
       5   0.000000000000E+00   0.000000000000E+00   0.000000000000E+00   0.357324520603E-01   0.181230692926E+00  -0.220210182823E-01   0.953142197894E-01  -0.896643274721E+01   0.159521038068E+00
       6   0.000000000000E+00   0.000000000000E+00   0.000000000000E+00   0.166598761973E-01   0.118565437991E+00  -0.167148668058E-01   0.871684639759E-01  -0.892871574751E+01   0.236270547936E+00
       7   0.000000000000E+00   0.000000000000E+00   0.000000000000E+00  -0.317132730136E-01   0.231513695110E+00  -0.678030898783E-03   0.307936336628E-01  -0.890634471049E+01   0.158829270471E+00
       8   0.000000000000E+00   0.000000000000E+00   0.000000000000E+00   0.191678642470E-02   0.176668548339E+00  -0.170473999547E-01   0.504756531466E-02  -0.889660747567E+01   0.238653527085E+00
       9   0.000000000000E+00   0.000000000000E+00   0.000000000000E+00  -0.711717314256E-01   0.171578529158E+00   0.318564587650E-02  -0.533657218588E-01  -0.893164695403E+01   0.164581538562E+00
      10   0.000000000000E+00   0.000000000000E+00   0.000000000000E+00  -0.724293313788E-01   0.159025117146E+00  -0.127445889236E-01  -0.631426872813E-01  -0.895095101917E+01   0.249702532748E+00
      11   0.000000000000E+00   0.000000000000E+00   0.000000000000E+00  -0.359616326778E-01   0.148175846746E+00  -0.235678503756E-01  -0.730044912538E-01  -0.901703723428E+01   0.171025574250E+00
      12   0.000000000000E+00   0.000000000000E+00   0.000000000000E+00  -0.551991632553E-01   0.874606005402E-01  -0.814014588317E-02  -0.492120412161E-01  -0.903740283451E+01   0.258368559261E+00
      13   0.000000000000E+00   0.000000000000E+00   0.000000000000E+00  -0.328822728991E-01   0.999429026002E-01  -0.194472715772E-01   0.281879382446E-01  -0.902703812393E+01   0.457496952543E+00
      14   0.000000000000E+00   0.000000000000E+00   0.000000000000E+00  -0.895153414532E-02   0.899393371860E-01  -0.126868917308E-01   0.809553201595E-01  -0.899745457364E+01   0.562675317593E+00
      15   0.000000000000E+00   0.000000000000E+00   0.000000000000E+00   0.184647323602E-02   0.850461934385E-01  -0.200699408422E-01   0.111099899007E+00  -0.900327209144E+01   0.440135445854E+00
      16   0.000000000000E+00   0.000000000000E+00   0.000000000000E+00  -0.754351656833E-02   0.990455051704E-01  -0.210433575978E-01   0.146675465243E+00  -0.894670647560E+01   0.534621744413E+00
