Tuesday 06. October 2020, 15:20:58                                            
 
  Boundary solutions:
  (element no., u1, u2, u3, t1, t2, t3, xg1, xg2, xg3)
 
       1   0.000000000000E+00   0.000000000000E+00   0.000000000000E+00   0.140421164656E+00  -0.751352927213E-01   0.341291543414E+00  -0.902650499841E+01   0.666895899659E-01   0.277882570734E+00
       2   0.000000000000E+00   0.000000000000E+00   0.000000000000E+00   0.187393573660E+00  -0.787160285307E-01   0.394574788391E+00  -0.906398872664E+01   0.220820590171E-01   0.286678053854E+00
       3   0.000000000000E+00   0.000000000000E+00   0.000000000000E+00   0.202161493697E+00  -0.826340909529E-01   0.422480525089E+00  -0.906398872664E+01  -0.354608426187E-01   0.273988030467E+00
       4   0.000000000000E+00   0.000000000000E+00   0.000000000000E+00   0.209596896939E+00  -0.100328067648E+00   0.397998971101E+00  -0.902650499841E+01  -0.722312635817E-01   0.247246144168E+00
       5   0.000000000000E+00   0.000000000000E+00   0.000000000000E+00   0.179381355017E+00  -0.875161277380E-01   0.366308052159E+00  -0.897349500159E+01  -0.666895899659E-01   0.222117429266E+00
       6   0.000000000000E+00   0.000000000000E+00   0.000000000000E+00   0.137270408169E+00  -0.657796052154E-01   0.326928037220E+00  -0.893601127336E+01  -0.220820590171E-01   0.213321946146E+00
       7   0.000000000000E+00   0.000000000000E+00   0.000000000000E+00   0.989783419914E-01  -0.579235987886E-01   0.304676313209E+00  -0.893601127336E+01   0.354608426187E-01   0.226011969533E+00
       8   0.000000000000E+00   0.000000000000E+00   0.000000000000E+00   0.901712303688E-01  -0.622260304703E-01   0.308011684175E+00  -0.897349500159E+01   0.722312635817E-01   0.252753855832E+00
       9  -0.601903266859E-02  -0.292194500054E-02   0.242376253604E-02  -0.910082409163E-02  -0.266131013828E+00  -0.766004407989E-01  -0.900156337798E+01   0.960312369441E-01   0.336279727096E+00
      10  -0.120380653372E-01  -0.584389000109E-02   0.484752507207E-02  -0.235619175729E-01  -0.254387580675E+00  -0.535361214522E-01  -0.900257802032E+01   0.694857350171E-01   0.396299827628E+00
      11  -0.601903266859E-02  -0.292194500054E-02   0.242376253604E-02   0.276739083731E+00  -0.117738988093E+00  -0.191663035924E+00  -0.906500336898E+01   0.362255330460E-01   0.355671355976E+00
      12  -0.120380653372E-01  -0.584389000109E-02   0.484752507207E-02   0.173475232600E+00  -0.213870525484E-01  -0.120857911285E+00  -0.905026444897E+01  -0.561834443036E-02   0.404274566172E+00
      13  -0.601903266859E-02  -0.292194500054E-02   0.242376253604E-02   0.414790357259E+00   0.249251610947E+00  -0.196011508354E+00  -0.907575480505E+01  -0.513041060850E-01   0.341500609808E+00
      14  -0.120380653372E-01  -0.584389000109E-02   0.484752507207E-02   0.231594182665E+00   0.193976334214E+00  -0.105390937928E+00  -0.903928571916E+01  -0.904382924660E-01   0.378554300439E+00
      15  -0.601903266859E-02  -0.292194500054E-02   0.242376253604E-02   0.181981217951E+00   0.466699884085E+00  -0.869579603684E-03  -0.902751964075E+01  -0.115284004956E+00   0.302068519508E+00
      16  -0.120380653372E-01  -0.584389000109E-02   0.484752507207E-02   0.104878524130E+00   0.364794220033E+00   0.290815100030E-02  -0.897607302191E+01  -0.135287733890E+00   0.334205613267E+00
      17  -0.601903266859E-02  -0.292194500054E-02   0.242376253604E-02  -0.160896909443E+00   0.345045002916E+00   0.185374040173E+00  -0.894855338116E+01  -0.118235606526E+00   0.260473868782E+00
      18  -0.120380653372E-01  -0.584389000109E-02   0.484752507207E-02  -0.215210887543E+00   0.365959845854E+00   0.186905415164E+00  -0.889765549795E+01  -0.113894474182E+00   0.297207364128E+00
      19  -0.601903266859E-02  -0.292194500054E-02   0.242376253604E-02  -0.374320031224E+00   0.628663920715E-01   0.242680317836E+00  -0.888511339016E+01  -0.584299026283E-01   0.241082239902E+00
      20  -0.120380653372E-01  -0.584389000109E-02   0.484752507207E-02  -0.520953083300E+00   0.137639066138E+00   0.302383204340E+00  -0.884996906930E+01  -0.387903947343E-01   0.289232625584E+00
      21  -0.601903266859E-02  -0.292194500054E-02   0.242376253604E-02  -0.372315471849E+00  -0.176749208328E+00   0.162035346140E+00  -0.887436195409E+01   0.290997365027E-01   0.255252986070E+00
      22  -0.120380653372E-01  -0.584389000109E-02   0.484752507207E-02  -0.569282913562E+00  -0.211826348324E+00   0.240469308426E+00  -0.886094779911E+01   0.460295533013E-01   0.314952891317E+00
      23  -0.601903266859E-02  -0.292194500054E-02   0.242376253604E-02  -0.230357433152E+00  -0.260307448150E+00   0.443182575100E-01  -0.892259711838E+01   0.930796353732E-01   0.294685076369E+00
      24  -0.120380653372E-01  -0.584389000109E-02   0.484752507207E-02  -0.319733969951E+00  -0.365337993985E+00   0.704285222236E-01  -0.892416049636E+01   0.908789947256E-01   0.359301578489E+00
      25  -0.230974921131E-01  -0.138090244737E-01   0.890256304633E-02  -0.259546314934E+00  -0.279873199815E+00   0.187380673938E-01  -0.892354809664E+01   0.600302896837E-01   0.483811403575E+00
      26  -0.281378862205E-01  -0.188522139458E-01   0.105338384845E-01  -0.168280591751E+00  -0.275153047538E+00  -0.158791429791E-01  -0.892114321655E+01   0.312943681805E-01   0.543191750824E+00
      27  -0.230974921131E-01  -0.138090244737E-01   0.890256304633E-02  -0.137903401501E-01  -0.137908903498E+00  -0.799290406831E-01  -0.898543422022E+01  -0.109406396243E-02   0.504283385073E+00
      28  -0.281378862205E-01  -0.188522139458E-01   0.105338384845E-01   0.372571861207E-02  -0.250722340687E-01  -0.465208974903E-01  -0.896750232235E+01  -0.447017538751E-01   0.551062638081E+00
      29  -0.230974921131E-01  -0.138090244737E-01   0.890256304633E-02   0.125129205421E+00   0.123982599623E+00  -0.743553926373E-01  -0.899586346522E+01  -0.883602207240E-01   0.488107509812E+00
      30  -0.281378862205E-01  -0.188522139458E-01   0.105338384845E-01   0.428512181237E-01   0.143211093466E+00  -0.194059155529E-01  -0.895675088629E+01  -0.128567048830E+00   0.522175501750E+00
      31  -0.230974921131E-01  -0.138090244737E-01   0.890256304633E-02  -0.120161823742E-01   0.344961265877E+00   0.812758027526E-01  -0.894872652138E+01  -0.150648849506E+00   0.444759386136E+00
      32  -0.281378862205E-01  -0.188522139458E-01   0.105338384845E-01  -0.418690697911E-01   0.260248438932E+00   0.651979775252E-01  -0.889518695377E+01  -0.171174364311E+00   0.473452034514E+00
      33  -0.230974921131E-01  -0.138090244737E-01   0.890256304633E-02  -0.352364050998E+00   0.276225054398E+00   0.283773753691E+00  -0.887163557110E+01  -0.151472116350E+00   0.399631756992E+00
      34  -0.281378862205E-01  -0.188522139458E-01   0.105338384845E-01  -0.294174742031E+00   0.267317881593E+00   0.223739496621E+00  -0.881887384153E+01  -0.147564912767E+00   0.433433782676E+00
      35  -0.230974921131E-01  -0.138090244737E-01   0.890256304633E-02  -0.615496159203E+00  -0.313018558471E-01   0.364047492319E+00  -0.880974944752E+01  -0.903477627043E-01   0.379159775494E+00
      36  -0.281378862205E-01  -0.188522139458E-01   0.105338384845E-01  -0.609278035705E+00   0.794859550391E-01   0.359341054999E+00  -0.877251473572E+01  -0.715687907113E-01   0.425562895419E+00
      37  -0.230974921131E-01  -0.138090244737E-01   0.890256304633E-02  -0.606325305239E+00  -0.294300918836E+00   0.253131953675E+00  -0.879932020252E+01  -0.308160594270E-02   0.395335650755E+00
      38  -0.281378862205E-01  -0.188522139458E-01   0.105338384845E-01  -0.723469830501E+00  -0.257058293354E+00   0.329104060453E+00  -0.878326617179E+01   0.122965042432E-01   0.454450031750E+00
      39  -0.230974921131E-01  -0.138090244737E-01   0.890256304633E-02  -0.447158323469E+00  -0.340904063825E+00   0.121306498632E+00  -0.884645714636E+01   0.592070228396E-01   0.438683774431E+00
      40  -0.281378862205E-01  -0.188522139458E-01   0.105338384845E-01  -0.477045804459E+00  -0.424721087741E+00   0.121450154870E+00  -0.884483010430E+01   0.549038197247E-01   0.503173498986E+00
      41  -0.372899456243E-01  -0.309028374166E-01   0.127820631563E-01  -0.392583113430E+00  -0.311312676155E+00   0.758864381197E-01  -0.883753417431E+01   0.196025521810E-01   0.626727220862E+00
      42  -0.414016109208E-01  -0.379102714154E-01   0.133990123898E-01  -0.265095864832E+00  -0.327991622028E+00  -0.642431994538E-02  -0.883182511312E+01  -0.112239557391E-01   0.684817009474E+00
      43  -0.372899456243E-01  -0.309028374166E-01   0.127820631563E-01  -0.191123503189E+00  -0.211196001636E+00  -0.190383521032E-01  -0.889750225749E+01  -0.431398296524E-01   0.648060792445E+00
      44  -0.414016109208E-01  -0.379102714154E-01   0.133990123898E-01  -0.122005895318E+00  -0.788941891665E-01  -0.597501286370E-02  -0.887670518519E+01  -0.881676737749E-01   0.692204174517E+00
      45  -0.372899456243E-01  -0.309028374166E-01   0.127820631563E-01  -0.229473282615E-01   0.485618281970E-02  -0.405951215285E-01  -0.890759267112E+01  -0.129936426103E+00   0.629274012092E+00
      46  -0.414016109208E-01  -0.379102714154E-01   0.133990123898E-01  -0.988952643937E-01   0.535801389844E-01   0.349436880657E-01  -0.886627594019E+01  -0.170786830608E+00   0.659777782905E+00
      47  -0.372899456243E-01  -0.309028374166E-01   0.127820631563E-01  -0.105588633749E+00   0.220708799156E+00   0.105561929612E+00  -0.886189458775E+01  -0.189942968139E+00   0.581371920941E+00
      48  -0.414016109208E-01  -0.379102714154E-01   0.133990123898E-01  -0.154611459076E+00   0.115975697764E+00   0.101919091855E+00  -0.880664668838E+01  -0.210684244677E+00   0.606532775065E+00
      49  -0.372899456243E-01  -0.309028374166E-01   0.127820631563E-01  -0.424124905913E+00   0.164945602816E+00   0.329027144725E+00  -0.878717732484E+01  -0.188008437265E+00   0.532414914323E+00
      50  -0.414016109208E-01  -0.379102714154E-01   0.133990123898E-01  -0.347095879429E+00   0.121859728099E+00   0.239528410568E+00  -0.873274743677E+01  -0.184488551924E+00   0.563659354461E+00
      51  -0.372899456243E-01  -0.309028374166E-01   0.127820631563E-01  -0.695351615644E+00  -0.156452967306E+00   0.422068285882E+00  -0.872720924166E+01  -0.125266055432E+00   0.511081342740E+00
